id_municipio,2017,Ideb
4208708,6.3,6.2
4208807,6,6.1
4208906,6.9,7
4208955,6.8,-
4209003,6.3,6.3
4209102,7.1,7
4209151,6.2,5.4
4209177,6.1,6.2
4209201,6.6,6.9
4209300,5.4,5.4
4209409,5.6,5.8
4209458,6.7,7.1
4209508,6.4,6.2
4209607,6.1,6.1
4209706,5.3,5.3
4209805,5.9,6.7
4209854,6.8,7.3
4209904,5.6,5.9
4210001,6,6.3
4210035,7.7,7.7
4210050,5.3,-
4210100,6.6,6.5
4210209,6.8,6.3
4210308,6.3,6.4
4210407,5.6,5.6
4210506,6.5,6.3
4210555,7,6.7
4210605,6.8,6.5
4210704,6.1,6.4
4210803,7,6.7
4210852,-,-
4210902,6.9,6.4
4211009,6.5,6.9
4211058,5.7,6
4211108,5.8,6
4211207,6.4,6.1
4211256,5.4,5.7
4211306,6.1,6
4211405,6.9,7
4211454,6.1,5.9
4211504,6.7,6.5
4211603,6.7,6.6
4211652,6.4,5.5
4211702,6.2,6.4
4211751,6.3,6.4
4211801,7.1,7.1
4211850,5.9,6.3
4211876,6.6,7.4
4211892,4.7,-
4211900,5.7,5.5
4212007,6.4,6.5
4212056,6.5,7.6
4212106,6.1,6
4212205,7,6.9
4212239,-,-
4212254,5.3,-
4212270,6.3,6
4212304,5.7,5.9
4212403,6,6.2
4212502,6.1,6.1
4212601,7.4,7.4
4212700,6,6.1
4212809,6.2,6.3
4212908,6.3,6.7
4213005,6.3,5.8
4213104,7.1,7.4
4213153,6.8,7
4213203,7,6.9
4213302,5.4,5.6
4213351,6.2,6.4
4213401,5.7,5.3
4213500,6.1,6
4213609,5.8,5.8
4213708,5.7,6
4213807,6.4,6.1
4213906,7.2,7.2
4214003,6,5.7
4214102,6.7,6.7
4214151,6,7.4
4214201,6.7,6.7
4214300,6.4,6
4214409,5.9,5.9
4214508,6.6,6.4
4214607,6.8,6.5
4214706,-,-
4214805,5.9,5.9
4214904,6.5,6.5
4215000,6,6.5
4215059,6.4,6.1
4215075,7.3,7.3
4215109,7.1,6.4
4215208,5.8,6
4215307,6.1,6.6
4215356,7.3,7.3
4215406,7,6.9
4215455,5.8,5.4
4215505,5.7,5.4
4215554,6.7,6.5
4215604,6.8,7.4
4215653,5.6,5.7
4215679,6.9,6.4
4215687,5.7,6
4215695,7.6,6.3
4215703,6.1,6
4215752,5.9,6.3
4215802,6.9,6.7
4215901,6.8,7.1
4216008,6.3,7
4216057,5.5,5.5
4216107,6.3,6.3
4216206,5.8,5.8
4216255,7.5,7.6
4216305,6.3,6.6
4216354,6.1,5.7
4216404,6,6
4216503,5.2,5
4216602,6.2,6.4
4216701,6.7,6.8
4216800,5.5,6.2
4216909,6.6,7
4217006,6.4,6.4
4217105,5.8,6.5
4217154,6,6.1
4217204,6.6,6.5
4217253,6.8,6.4
4217303,6.9,6.9
4217402,6.5,6.7
4217501,6.9,7
4217550,7,6.5
4217600,5.4,5.5
4217709,6,5.8
4217758,7.1,7.4
4217808,5.9,6.4
4217907,6.6,6
4217956,6.7,6.8
4218004,5.9,5.9
4218103,5.8,5.6
4218202,6.8,6.9
4218251,6.2,5.6
4218301,5.4,5.2
4218350,6.4,6.4
4218400,6.3,5.8
4218509,7.3,6.7
4218608,6.6,6.3
4218707,6.1,5.9
4218756,6.9,7.1
4218806,6.1,6.2
4218855,6,6.3
4218905,5.7,5.6
4218954,5.5,5.6
4219002,6.6,6.8
4219101,6.5,7.1
4219150,6,6.2
4219176,6.2,6.3
4219200,6.6,7.1
4219309,6.5,6.3
4219358,6.4,6.3
4219408,6.7,6.3
4219507,6,6.5
4219606,6.9,6.8
4219705,6.4,6.3
4219853,5.8,6.3
4220000,5.4,5.7
4300034,5.5,5.7
4300059,5.7,6.4
4300109,6.1,5.8
4300208,6.2,6.1
4300307,5.6,6.4
4300406,5.5,5.5
4300455,5.8,5.6
4300471,-,6.7
4300505,6.6,7.3
4300554,-,5.9
4300570,6.2,6.8
4300604,4.9,5
4300638,4.9,5.6
4300646,5.6,6.2
4300661,6.4,6.8
4300703,6.5,6.6
4300802,5.6,6.2
4300851,5.1,5.8
4300877,6.2,5.7
4300901,6.5,7.8
4301008,6.5,6.5
4301057,6.1,5.9
4301073,4.7,5
4301107,5.3,5.3
4301206,6.2,6.3
4301305,5.2,5.2
4301404,6.8,6.6
4301503,6.9,7.1
4301552,6.6,6.4
4301602,5.4,5.8
4301636,5.1,4.9
4301651,6.6,6.5
4301701,6,6.3
4301750,5.4,-
4301800,5.9,5.9
4301859,5.2,5.4
4301875,4.9,5
4301909,4.4,5.1
4301925,7.7,-
4301958,7,6.7
4302006,5.4,5.3
4302055,-,-
4302105,6.3,6.4
4302154,5.9,6.1
4302204,6.6,6.2
4302220,5.4,5.6
4302238,5.5,5.7
4302253,6.6,6.7
4302303,5.8,6.1
4302352,6.4,6.4
4302378,6.1,5.6
4302402,6.4,6.7
4302451,6.3,5.8
4302501,4.5,5.5
4302584,7.5,7.5
4302600,6.2,5.7
4302659,5.8,6.2
4302709,5,5.4
4302808,5.5,5.5
4302907,5.1,5.3
4303004,5.5,5.7
4303103,5.6,5.6
4303202,6.6,6.6
4303301,5.4,5.4
4303400,7.1,6.5
4303509,5.7,6.3
4303558,5.8,6
4303608,5.1,5.7
4303673,6,6.2
4303707,6.6,6.7
4303806,6.9,7.3
4303905,6.7,7.1
4304002,6.7,5.6
4304101,6.3,5.6
4304200,5.8,6.3
4304309,6.6,7.1
4304358,5.1,5.1
4304408,5.7,5.9
4304507,5.8,6.3
4304606,5.1,5.3
4304614,7.2,5.7
4304622,7.2,6.2
4304630,5.2,5.4
4304655,5.3,6.3
4304663,4.8,4.7
4304671,6.1,6.3
4304689,5.1,5.3
4304697,6.2,6.9
4304705,6.3,6.3
4304713,5.6,-
4304804,6.9,6.9
4304903,6.6,6.8
4304952,6,6.3
4305009,6.1,6.5
4305108,6,6.2
4305116,7.1,8.2
4305124,4.3,4.5
4305132,5.5,6
4305157,5.7,5.9
4305173,5.4,5.2
4305207,6.2,6.7
4305306,6.3,6.5
4305355,5.3,5.9
4305405,6.3,6.3
4305439,5.1,5.1
4305447,5.6,-
4305454,5,4.7
4305504,6.7,6.1
4305587,6.8,6
4305603,6.7,6.2
4305702,6.2,5.8
4305801,6.2,6.7
4305835,-,-
4305850,-,-
4305871,6,6.1
4305900,5.3,5.1
4305934,7.2,7.8
4305959,7.1,6.6
4305975,5.8,5.6
4306007,6.6,6.7
4306056,4.9,4.7
4306072,5.9,6.1
4306106,5.4,5.5
4306130,-,-
4306205,5.9,6.4
4306304,7.6,7.6
4306320,5.3,6
4306353,-,-
4306379,4.6,-
4306403,6.6,6.7
4306429,5.6,5.7
4306452,7.8,8.1
4306502,5.9,6.1
4306551,-,-
4306601,5.3,5.3
4306700,5.3,5.5
4306734,6,5.4
4306759,5,7
4306767,5,4.7
4306809,6.5,6.8
4306908,5.5,5.7
4306924,4.6,-
4306932,6,5.9
4306957,6.8,6.5
4306973,4.6,5.1
4307005,6.5,6.6
4307054,5.6,5.9
4307104,5.2,5.5
4307203,6.2,5.5
4307302,5.9,-
4307401,5.3,-
4307450,5.8,6.6
4307500,6.1,6.4
4307559,7,6.9
4307609,6.4,6.6
4307708,5.7,5.9
4307807,5.9,6.3
4307815,6.2,5.7
4307831,5.6,5.5
4307864,7.5,7.1
4307906,7,7.2
4308003,6.2,6.6
4308052,6,-
4308078,5.9,6.2
4308102,6.5,6.5
4308201,7,7
4308250,-,-
4308300,5.7,6.3
4308409,4.9,5.8
4308433,6.5,6.4
4308458,6.9,6.5
4308508,6.3,6.7
4308607,6.6,6.4
4308656,6.3,6.1
4308706,6.9,7.6
4308805,5.1,5.3
4308854,6.2,6.2
4308904,6.7,6.7
4309001,6.3,6.6
4309050,5.7,6.1
4309100,6,6
4309159,5.7,6.2
4309209,5.5,5.7
4309258,5.5,-
4309308,5.5,5.6
4309407,6.5,6.4
4309506,5.7,6.3
4309555,6.5,7.1
4309571,6,5.6
4309605,6.5,6.4
4309654,5.6,5.6
4309704,6.7,6.6
4309753,6.4,-
4309803,6.2,6.7
4309902,5.9,6.1
4309951,5.2,5.7
4310009,6.3,6.2
4310108,7,6.8
4310207,6.6,6.9
4310306,7,7.6
4310330,5.3,5.6
4310363,7,6.5
4310405,6.2,6.1
4310413,4.3,5.9
4310439,6.6,7.2
4310462,6.4,7.1
4310504,6.4,5.8
4310538,6.4,5.5
4310553,5.7,4.8
4310579,5.2,-
4310603,5.2,5.3
4310652,-,-
4310702,6.6,7.2
4310751,5.5,6.5
4310801,7.1,7
4310850,5.6,6.8
4310876,4.9,5.5
4310900,6.8,7.2
4311007,5,5.5
4311106,5.7,5.8
4311122,5.5,5.7
4311130,-,-
4311155,6.2,6.5
4311205,5.7,5.3
4311239,6,-
4311254,6.3,6.5
4311270,-,7.2
4311304,5.9,5.8
4311403,6.2,6.4
4311429,5.7,5.2
4311502,5,5.2
4311601,-,6.3
4311627,6,6.6
4311643,-,7.5
4311700,6.6,6.8
4311718,4.9,4.9
4311734,5.5,6
4311759,5.1,5.4
4311775,5.3,5.5
4311791,6.3,-
4311809,6,6.3
4311908,6.6,-
4311981,4.3,-
4312005,7.1,7.2
4312054,6.5,6.1
4312104,6.2,6.3
4312138,5.5,-
4312153,6.4,6.6
4312179,-,6.2
4312203,6.1,6.3
4312252,5.7,5.6
4312302,5.7,5.7
4312351,7.3,7.2
4312377,5,-
4312385,-,-
4312401,5.7,5.7
4312427,7.7,6.9
4312443,6.6,7.5
4312450,5.9,5.7
4312476,7,6.5
4312500,5.1,5.5
4312609,5.5,6.1
4312617,5.7,6.7
4312625,5.6,-
4312658,5.8,6.4
4312674,6,6.6
4312708,6.7,6.5
4312757,7.6,7.2
4312807,6.5,6.4
4312906,6.5,6.7
4312955,6.8,6.7
4313003,6.6,7.5
4313011,6.9,6.5
4313037,6.6,6
4313060,5.9,6.3
4313086,6.9,6.6
4313102,6.2,6.5
4313201,6.8,7.2
4313300,6.4,6.5
4313334,7.2,-
4313359,6.8,7
4313375,5.2,5.5
4313409,5.9,6.2
4313425,6.7,6.3
4313441,6,5.7
4313466,6.5,6.2
4313490,6.2,-
4313508,5.9,6
4313607,6.1,6.7
4313656,5.4,4.9
4313706,5.5,5.7
4313805,6.9,6.7
4313904,6.3,6.4
4313953,6,5.6
4314001,6.7,6.7
4314027,5.3,5.7
4314035,6.4,5.7
4314050,6,6.3
4314068,-,5.8
4314076,-,7.3
4314100,5.6,5.7
4314134,6.3,6.1
4314159,5.5,5.7
4314175,5.2,-
4314209,4.5,4.5
4314308,6.5,6.6
4314407,5.1,5.2
4314423,7.3,8.3
4314456,6.2,6.5
4314464,5.6,5.8
4314472,6.5,6.9
4314498,7.7,7
4314506,5,4.9
4314548,-,6.8
4314555,-,7.5
4314605,5.4,6
4314704,6.2,6.6
4314753,-,6.7
4314779,5.5,5
4314787,-,-
4314803,5.7,5.8
4314902,4.9,5.1
4315008,7.2,7.1
4315057,5.4,5.7
4315073,-,-
4315107,6.7,6.7
4315131,-,6.9
4315149,-,-
4315156,6.5,6.2
4315172,5.8,6.4
4315206,5.8,6
4315305,5.7,6
4315313,6.4,4.9
4315321,5.5,6.2
4315354,6.9,6.9
4315404,5,5
4315453,6.2,6
4315503,5,5.3
4315552,5.7,-
4315602,5.2,5.3
4315701,5.3,5.6
4315750,6.7,6
4315800,5.6,5.6
4315909,6.8,6
4315958,6.5,-
4316006,6,6
4316105,6.4,7.2
4316204,6.7,6.5
4316303,6.7,6.9
4316402,4.9,5.2
4316428,6.2,7
4316436,6.8,6.5
4316451,5.3,5.8
4316477,7.1,6.7
4316501,6.6,7.1
4316600,6.1,6.1
4316709,5.8,5.8
4316733,-,6.7
4316758,6.2,6.4
4316808,6.2,6.3
4316907,5.7,5.7
4316956,6.8,6.4
4316972,5.6,-
4317004,5.3,5.3
4317103,5.2,5.2
4317202,6.3,6.5
4317251,7.5,-
4317301,5,5.1
4317400,6.1,6.5
4317509,5.7,5.8
4317558,5.5,6
4317608,5.9,6
4317707,5.7,5.6
4317756,7,7.1
4317806,6.2,6.8
4317905,6.4,6.8
4317954,6.8,6.7
4318002,5.3,5.7
4318051,6.2,6.9
4318101,5.9,5.9
4318200,5.3,5.7
4318309,5.1,4.9
4318408,5.4,5.4
4318424,6.2,6.3
4318432,-,-
4318440,6.3,6.8
4318457,5.1,6
4318465,6.5,4.8
4318481,6.7,6.3
4318507,5.2,5
4318606,5.6,6.7
4318614,5.3,6.6
4318622,5.5,6.4
4318705,5.3,5.4
4318804,5.7,5.6
4318903,6.1,6.1
4319000,6.6,6.5
4319109,6.4,6.5
4319125,-,4.7
4319158,6.5,6.2
4319208,5.2,5.8
4319307,6.6,6.1
4319356,6.9,7
4319364,-,4.2
4319372,6.1,7.3
4319406,6.2,6.3
4319505,5.8,5.6
4319604,5.4,5.8
4319703,7.5,6.7
4319711,6.7,6.9
4319737,3.2,4.3
4319752,6.6,7.1
4319802,6.1,5.9
4319901,6.4,6.4
4320008,5.5,5.8
4320107,6.1,6.2
4320206,6,6.2
4320230,6.4,5.8
4320263,5.6,6.4
4320305,6.7,6.2
4320321,6.6,-
4320354,5,5
4320404,6.3,6.8
4320453,-,-
4320503,6,6.4
4320552,6.7,5
4320578,-,-
4320602,7.5,7.9
4320651,6.2,-
4320677,5.6,5.6
4320701,5.8,6.5
4320800,5.6,6
4320859,5.5,5.9
4320909,6.5,6.5
4321006,7,7.5
4321105,5.5,5.4
4321204,5.7,5.8
4321303,5.7,5.8
4321329,7.2,7.3
4321352,5.4,5.7
4321402,5.9,6.1
4321436,5.5,5.3
4321451,6.3,6.6
4321469,6.9,6.2
4321477,6,6
4321493,-,-
4321501,6.3,6.2
4321600,5.5,5.6
4321626,7,6.8
4321634,6.9,7.3
4321667,6.2,6.3
4321709,6.5,6.5
4321808,6.1,6.1
4321832,6.5,5.5
4321857,6.7,6.2
4321907,6.3,6.4
4321956,6,6.4
4322004,5.1,5.5
4322103,6.7,6.6
4322152,-,5.3
4322186,6.5,6.5
4322202,5.6,5.9
4322251,6.9,6.7
4322301,6.8,6.3
4322327,6,5.3
4322343,-,-
4322350,-,-
4322376,6.3,6.7
4322400,5.3,5.5
4322509,5.4,5.6
4322525,-,6.4
4322533,5.4,6.1
4322541,5.8,6.4
4322558,5.5,6.4
4322608,6.1,6.4
4322707,6.5,6.5
4322806,6.4,7
4322855,6.4,7.6
4322905,7.4,7.2
4323002,5.1,5.6
4323101,5.2,5.2
4323200,6.6,6.2
4323309,6.2,6.5
4323358,6.2,6.8
4323408,6.2,6.8
4323457,5.9,5.5
4323507,6.1,6.5
4323606,7,5.9
4323705,-,5.2
4323754,6,-
4323770,6.8,7.3
4323804,5.4,5.4
5000203,6.1,5.9
5000252,5.6,5.3
5000609,5.5,6
5000708,4.4,4.7
5000807,5,5.7
5000856,5.7,6.6
5000906,6.1,6.2
5001003,6.3,6.2
5001102,4.8,4.8
5001243,5.1,5.8
5001508,5.3,5.2
5001904,5.8,6.2
5002001,5.9,5.6
5002100,5.6,5.3
5002159,5.1,4.9
5002209,5.2,5.4
5002308,5,5.4
5002407,5.5,5.7
5002605,5.2,5.2
5002704,5.7,5.7
5002803,5.6,5.4
5002902,5.2,5.3
5002951,5.3,5.4
5003108,5.4,5
5003157,4.7,5.3
5003207,4.6,5.1
5003256,6.1,6.5
5003306,5.5,5.4
5003454,5.2,5.1
5003488,4.7,5.1
5003504,5,4.8
5003702,5.6,5.2
5003751,5.1,5.3
5003801,5.4,5.8
5003900,5.9,5.8
5004007,5.9,5.8
5004106,5.8,5.6
5004304,5.1,5.5
5004403,5.7,5.9
5004502,5.2,5.5
5004601,5.6,5.4
5004700,5.3,5.6
5004809,5.7,-
5004908,4.5,4.5
5005004,5.5,5.3
5005103,6,5.4
5005152,4.6,4.5
5005202,4.4,4.7
5005251,5.2,5.3
5005400,5.5,5.4
5005608,4.5,4.5
5005681,5.4,5.4
5005707,6.3,6.2
5005806,5.6,5.4
5006002,5.4,5.6
5006200,6.9,6.9
5006259,5.4,5.4
5006275,5.6,5
5006309,5.4,5.2
5006358,5,5.4
5006408,5,5.1
5006606,5.8,5.8
5006903,4.8,4.7
5007109,4.9,5
5007208,5.3,5.5
5007307,5.4,5
5007406,5.3,5.3
5007505,6,5.4
5007554,4.6,5.1
5007695,5.9,6.1
5007703,5.1,5.3
5007802,5.4,5
5007901,5.1,4.9
5007935,5.7,6
5007950,4.3,4.3
5007976,6.1,6.5
5008008,5.7,5.9
5008305,6.1,6
5008404,5.6,5.2
5100102,5.1,5.6
5100201,6.2,6.2
5100250,5.9,5.7
5100300,6,6.5
5100359,-,5.3
5100409,5.9,5.4
5100508,4.8,4.5
5100607,5.8,6.1
5100805,6,6
5101001,5.2,4.9
5101209,5.5,-
5101258,6.1,5.9
5101308,5.4,5.9
5101407,5.4,5.6
5101605,5.5,4.7
5101704,5.4,5.2
5101803,5.8,5.6
5101852,5.5,5.2
5101902,5.4,5.7
5102504,5.2,5.1
5102603,5,4.8
5102637,5.8,5.8
5102678,6,6.3
5102686,5.9,6
5102694,4.8,4.9
5102702,5.5,5.3
5102793,5.5,5.4
5102850,5.1,5.2
5103007,5.4,5.2
5103056,5.9,6.1
5103106,5,-
5103205,6,5.9
5103254,5.8,5.4
5103304,5.7,5.5
5103353,5.5,5
5103361,5.9,5
5103379,5.8,5.7
5103403,5.6,5.6
5103437,6,5.4
5103452,5.6,5.5
5103502,5.7,5.4
5103601,5.5,5.8
5103700,5.4,5.5
5103809,5.9,5.2
5103858,5.5,5.8
5103908,5.1,5.2
5103957,6.1,5.9
5104104,6.3,6.2
5104203,5.5,5.8
5104500,4.9,4.3
5104526,6.1,6.5
5104542,6.5,6.8
5104559,5,5.6
5104609,6,5.7
5104807,6.2,5.9
5104906,4.3,4.2
5105002,6.2,6.5
5105101,6.1,6.2
5105150,5.8,5.4
5105176,6,5.4
5105200,5.8,5.8
5105234,4.7,5.4
5105259,6.5,6.5
5105309,5.4,5.3
5105507,-,4.5
5105580,5.8,5.8
5105606,6.9,6.4
5105622,5.9,5.7
5105903,5.3,5.5
5106000,5.7,5.8
5106109,5.4,4.7
5106158,6,5.9
5106174,4.9,-
5106182,5.6,5.4
5106190,5.8,5.7
5106208,5.5,5.3
5106216,5.6,5.7
5106224,6,5.9
5106232,5.9,5.9
5106240,5.5,5.5
5106257,5.2,5.9
5106265,5.8,6.2
5106273,5.9,6.4
5106281,5.9,5.9
5106299,5.3,6.2
5106307,6.1,6.1
5106315,5.7,4.9
5106372,5.8,5.7
5106422,5.6,5.2
5106455,6.4,5.8
5106505,4.6,4.4
5106653,5.2,6
5106703,5.9,-
5106752,5.5,5.6
5106778,5.1,5.2
5106802,6.5,6.7
5106828,5.3,5.6
5106851,5.5,5.5
5107008,6.2,5.6
5107040,5.8,5.9
5107065,6,6.1
5107107,6,5.8
5107156,5.5,5.4
5107180,5.2,5.2
5107198,7.3,6.6
5107206,5.3,5.4
5107248,6.5,6.2
5107263,-,5.8
5107297,4.5,4.8
5107305,6.2,6.3
5107354,5.6,5
5107404,5.6,5.5
5107578,5.8,-
5107602,6,6
5107701,4.4,4.8
5107743,4.8,5.1
5107750,5.7,5.8
5107768,6.6,6.5
5107776,5,4.9
5107792,5.5,5.7
5107800,5.3,5.3
5107859,4.5,4.6
5107875,5.7,5.7
5107883,4.2,4.3
5107909,5.8,5.9
5107925,6.1,6.1
5107941,5.9,5.9
5107958,6.1,6.1
5108006,5.9,5.9
5108055,6.3,6.3
5108105,6.1,5.1
5108204,6.1,6
5108303,5.7,6
5108352,-,-
5108402,5.4,5.6
5108501,5.9,5.9
5108600,5.1,5.1
5108808,6,5.4
5108857,6.2,6
5108907,6.3,6
5108956,6.7,6.7
5200050,6.1,5.9
5200100,5.2,5.8
5200134,6.2,6.4
5200159,4.7,5.2
5200175,5.3,4.5
5200209,5.9,6.4
5200258,5.6,5.4
5200308,5.5,5.8
5200506,6.9,6.9
5200555,6.6,6.5
5200605,4.9,5
5200803,5.5,6
5200829,6,4.8
5200852,5.7,6.2
5200902,6.9,6.6
5201108,6.3,6.3
5201207,-,5.6
5201306,7.4,7.5
5201405,5.6,5.6
5201454,5.6,5.2
5201504,7.1,6.1
5201603,6.9,6.8
5201702,6.2,5.9
5201801,5.3,5.7
5202155,5.7,5
5202353,5.8,5.7
5202502,7.4,7.2
5202601,6.4,6
5202809,6.8,6.9
5203104,-,6.1
5203203,6.4,7
5203302,5.8,6
5203401,6.2,6.4
5203500,6.3,6.3
5203559,5.7,5.7
5203575,5.8,5.4
5203609,5.5,6.3
5203807,5.9,6.3
5203906,6.6,6.8
5203939,6.7,6.7
5203962,-,5.7
5204003,5,5.7
5204102,5.5,6.3
5204201,6.8,6.6
5204250,6.5,6.5
5204300,6.2,5.9
5204409,6.1,6.3
5204508,5.9,6.1
5204557,5.4,5.8
5204607,6.7,6.7
5204656,5.6,5
5204706,6.3,6
5204805,6.1,5.6
5204854,5.3,5.4
5204904,5.3,5.9
5204953,5.7,6.2
5205000,6.2,5.8
5205059,5.2,5.1
5205109,6.6,6.3
5205208,5.8,5.7
5205307,4.4,4.7
5205406,6.8,6.7
5205455,5.9,5.5
5205471,6.7,6.4
5205497,5,5.3
5205513,5.8,6.3
5205521,5.5,5.3
5205703,6.9,6.9
5205802,5.9,6.3
5205901,7.3,7.1
5206206,5.7,5.5
5206305,5.4,5.2
5206404,5.8,6.1
5206503,6.9,6.5
5206602,6.5,6.7
5206701,5.2,6.4
5206800,6.5,7.1
5206909,-,5.8
5207105,6.8,6.3
5207253,5.5,5.9
5207352,5.8,6.1
5207402,6.7,6.7
5207501,6.1,6.7
5207535,5.5,5.3
5207600,7.4,6.3
5207808,7.5,7
5207907,4.7,4.7
5208004,5.2,5.4
5208103,7.4,6.6
5208152,5.1,5.9
5208301,4.9,5.8
5208400,5.9,5.9
5208509,6.5,6.9
5208608,7.1,7
5208707,5.9,6
5208806,5.7,5.7
5208905,6.5,6.3
5209101,5.9,5.9
5209150,5.9,5.9
5209200,6.2,5.9
5209291,5.5,5.4
5209408,5.4,5.1
5209457,5.9,5.6
5209606,6,5.8
5209705,5.1,5
5209804,6.6,6.7
5209903,4.9,5.1
5209937,6.1,6.2
5209952,6.1,6.6
5210000,6.3,6.3
5210109,6.3,6
5210158,7,7.4
5210208,6.9,7
5210307,5.8,5.8
5210406,6.9,7
5210562,6.6,6.8
5210604,6.6,6.6
5210802,5.9,6.6
5210901,6,6
5211008,5,5
5211206,6,6.2
5211305,6.6,7.2
5211404,7.6,6.8
5211503,7,6.9
5211602,6.3,7.1
5211701,6.6,6.5
5211800,6.6,6.6
5211909,5.8,6.2
5212006,6,5.7
5212055,6.5,7.2
5212105,6.2,5.9
5212204,6.5,6.6
5212253,7.3,6.2
5212303,5.2,4.7
5212501,5.7,6
5212600,6,7.5
5212709,5.1,4.8
5212808,5.8,6.2
5212907,6.5,6.3
5212956,5.2,5.1
5213004,6.3,6.2
5213053,4.8,4.8
5213087,6.2,6.2
5213103,6.5,6.6
5213400,-,6.4
5213509,4.6,4.7
5213707,6,6.6
5213756,6.1,6.2
5213772,5.4,6.5
5213806,6.6,6.6
5213855,6,-
5213905,7.1,7.4
5214002,5.6,5.7
5214051,5.8,6.2
5214101,6.1,5.6
5214408,6.1,6.6
5214507,5.8,6
5214606,5.8,5.9
5214705,5.8,6.6
5214804,6.8,6.2
5214838,5.1,5.6
5214861,6.2,5.9
5214879,6.3,6.6
5214903,5.2,5.4
5215009,5.8,6.2
5215207,6.2,6.6
5215231,5,4.9
5215256,4.9,6.2
5215306,6.6,6.5
5215405,6.2,6.5
5215504,6.9,7.1
5215603,5,5
5215652,6,5.8
5215702,6.2,6.4
5215801,6.1,5.7
5215900,7,6.7
5216007,5.8,6.3
5216304,7,6.8
5216403,6.1,6.4
5216452,6.6,5.4
5216809,6,6.1
5216908,5.5,5.2
5217104,6.2,6.2
5217203,6.2,6.3
5217302,5.6,5.8
5217401,5.8,5.9
5217609,5.2,5.2
5217708,6,6.3
5218003,5.5,5.1
5218052,6.1,6.5
5218102,5.1,6
5218300,6.5,7.1
5218391,6.6,7
5218508,6.7,6.9
5218607,6.4,6.4
5218706,6.8,6.8
5218789,5.4,5.6
5218805,7.1,7.3
5218904,7.2,7.2
5219001,7,6.7
5219100,6.9,6.9
5219209,5.5,6
5219258,6.7,6.2
5219308,6.1,6.2
5219357,6.3,6.4
5219407,6,5.7
5219456,7,7.4
5219506,6.9,7.2
5219605,6.1,5.7
5219704,5.9,6
5219712,6.4,6.2
5219738,6.3,6.3
5219753,4.6,4.7
5219803,5.4,5.6
5219902,7,6.1
5220009,4.7,5.2
5220058,6.4,6.9
5220108,6.4,6.6
5220157,6.3,5.4
5220207,6.4,6.9
5220264,4.7,5.9
5220280,6.4,5.8
5220405,6.4,6.5
5220454,5.6,5.5
5220504,5.5,5.8
5220603,6.1,6.3
5220686,5,5.3
5220702,5.5,5.1
5221007,6,5.6
5221080,4.8,5.2
5221197,5.4,5.9
5221304,6.5,7.4
5221403,5.8,6.3
5221452,5.4,5.5
5221502,6.3,6.1
5221551,5.7,6.2
5221577,5.3,5.5
5221601,6.4,6.4
5221700,6.5,6.8
5221809,6.5,5.6
5221858,5.2,5.5
5221908,5.3,6.1
5222005,6.4,6.6
5222054,6.7,6.4
5222203,5,5.2
5222302,7,-
5300108,6,6.1
